seed,day,step,kind,label,optionIndex,choiceId,choiceName,poolId,nodeType,weight,petSourceSummary,battleSummary,note
ysbzs-local-3,9,2,node_choice,事件节点2,2,node_d09_tier3_shop,终局前黄金商会,node_pool_d09_growth,shop,100,阿努比斯(黄金)、空涡龙(黄金)、黑月女王(黄金)、异构格里芬(黄金)、黑月女王(黄金)、清雀(黄金)、波鲁杰克斯(黄金)、清雀(黄金),,进入 pT3 标签摊位
ysbzs-local-3,9,2,node_choice,事件节点2,3,node_d09_fire_shop,火系终局商人,node_pool_d09_growth,shop,70,腾炎龙(黄金)、熔岩兽(白银)、苍焰狼(白银)、浪刃武士(白银)、炽焰牛(白银),,进入火元素强化摊位
ysbzs-local-3,9,3,fixed_battle,第一场战斗,1,enc_d09_midday_a,第九天Boss前遭遇A,,battle,100,,上午 5回合 32只：棉悠悠(青铜)、皮皮鸡(青铜)、棉悠悠(青铜)、翠叶鼠(白银)、火绒狐(青铜)、棉悠悠(青铜)、翠叶鼠(白银)、火绒狐(青铜)、火绒狐(青铜)、翠叶鼠(青铜) 等32个,Day9 Boss 前上午波次
ysbzs-local-3,9,4,node_choice,事件节点3,1,node_d09_tier3_shop,终局前黄金商会,node_pool_d09_growth,shop,100,圣光骑士(黄金)、异构格里芬(黄金)、清雀(黄金)、腾炎龙(黄金)、百合女王(黄金)、荷鲁斯(黄金),,进入 pT3 标签摊位
ysbzs-local-3,9,4,node_choice,事件节点3,2,node_d09_summon_shop,召唤终局商人,node_pool_d09_growth,shop,80,秘斯媞雅(白银)、连理龙(白银)、连理龙(白银)、骑士蜂(白银)、灌木羊(青铜)、秘斯媞雅(白银)、融焰娘(白银),,进入召唤标签摊位
ysbzs-local-3,9,4,node_choice,事件节点3,3,node_d09_fire_shop,火系终局商人,node_pool_d09_growth,shop,70,狱阎王(白银)、朱雀(黄金)、火绒狐(青铜)、火灵儿(白银)、烽歌龙(白银)、火灵儿(白银),,进入火元素强化摊位
ysbzs-local-3,9,5,node_choice,事件节点4,1,node_d09_reward_tier3,终局前黄金奖励,node_pool_d09_growth,reward,90,暴电熊(黄金)、阿努比斯(黄金),,生成 3 个 pT3 奖励候选
ysbzs-local-3,9,5,node_choice,事件节点4,2,node_d09_tier3_shop,终局前黄金商会,node_pool_d09_growth,shop,100,唤冬兽(黄金)、冥铠蝎(黄金)、圣光骑士(黄金)、异构格里芬(黄金)、空涡龙(黄金)、冥铠蝎(黄金),,进入 pT3 标签摊位
ysbzs-local-3,9,5,node_choice,事件节点4,3,node_d09_fire_shop,火系终局商人,node_pool_d09_growth,shop,70,燎火鹿(青铜)、火绒狐(青铜)、火绒狐(青铜)、火绒狐(青铜)、火绒狐(青铜),,进入火元素强化摊位
ysbzs-local-3,9,6,fixed_battle,第二场战斗,1,enc_d09_evening_fixed,第九天晚上Boss前固定战,,battle,100,,下午 5回合 34只：翠叶鼠(青铜)、捣蛋猫(白银)、捣蛋猫(青铜)、皮皮鸡(青铜)、棉悠悠(青铜)、捣蛋猫(青铜)、皮皮鸡(青铜)、棉悠悠(青铜)、皮皮鸡(青铜)、捣蛋猫(青铜) 等34个,映射 Day9 下午 Boss 前波次
ysbzs-local-3,10,1,node_choice,事件节点1,1,node_d10_reward_tier3,终局黄金奖励,node_pool_d10_growth,reward,90,百合女王(黄金)、腾炎龙(黄金),,生成 3 个 pT3 奖励候选
ysbzs-local-3,10,1,node_choice,事件节点1,2,node_d10_tier3_shop,终局黄金商会,node_pool_d10_growth,shop,100,清雀(黄金)、清雀(黄金)、混沌骑士(黄金)、百合女王(黄金)、异构格里芬(黄金)、空涡龙(黄金)、黑月女王(黄金),,进入 pT3 标签摊位
ysbzs-local-3,10,1,node_choice,事件节点1,3,node_d10_output_shop,终局输出商人,node_pool_d10_growth,shop,80,阿努比斯(黄金)、燎火鹿(青铜)、苍焰狼(白银)、狱焰王(白银)、浪刃武士(白银)、浪刃武士(白银),,进入输出标签摊位
ysbzs-local-3,10,2,node_choice,事件节点2,1,node_d10_reward_tier3,终局黄金奖励,node_pool_d10_growth,reward,90,异构格里芬(黄金)、清雀(黄金),,生成 3 个 pT3 奖励候选
ysbzs-local-3,10,2,node_choice,事件节点2,2,node_d10_tier3_shop,终局黄金商会,node_pool_d10_growth,shop,100,异构格里芬(黄金)、暴电熊(黄金)、腾炎龙(黄金)、荷鲁斯(黄金)、波鲁杰克斯(黄金)、空涡龙(黄金),,进入 pT3 标签摊位
ysbzs-local-3,10,2,node_choice,事件节点2,3,node_d10_output_shop,终局输出商人,node_pool_d10_growth,shop,80,苍焰狼(白银)、燎火鹿(青铜)、狱阎王(白银)、狱焰王(白银),,进入输出标签摊位
ysbzs-local-3,10,3,fixed_battle,第一场战斗,1,enc_d10_midday_a,第十天Boss前遭遇A,,battle,100,,上午 5回合 38只：火绒狐(青铜)、捣蛋猫(青铜)、棉悠悠(青铜)、皮皮鸡(青铜)、火绒狐(青铜)、棉悠悠(青铜)、皮皮鸡(青铜)、火绒狐(青铜)、火绒狐(青铜)、捣蛋猫(青铜) 等38个,Day10 Boss 前上午波次
ysbzs-local-3,10,4,node_choice,事件节点3,1,node_d10_reward_tier3,终局黄金奖励,node_pool_d10_growth,reward,90,唤夜兽(黄金)、混沌骑士(黄金),,生成 3 个 pT3 奖励候选
ysbzs-local-3,10,4,node_choice,事件节点3,2,node_d10_tier3_shop,终局黄金商会,node_pool_d10_growth,shop,100,阿努比斯(黄金)、阿努比斯(黄金)、唤夜兽(黄金)、阿努比斯(黄金)、空涡龙(黄金)、唤冬兽(黄金)、异构格里芬(黄金),,进入 pT3 标签摊位
ysbzs-local-3,10,4,node_choice,事件节点3,3,node_d10_fire_shop,终局火系商人,node_pool_d10_growth,shop,70,炽焰牛(白银)、朱雀(黄金)、烽歌龙(白银)、苍焰狼(白银)、腾炎龙(黄金)、融焰娘(白银),,进入火元素强化摊位
ysbzs-local-3,10,5,node_choice,事件节点4,1,node_d10_fire_shop,终局火系商人,node_pool_d10_growth,shop,70,火灵儿(白银)、浪刃武士(白银)、火灵儿(白银)、狱焰王(白银)、朱雀(黄金)、燎火鹿(青铜)、炽焰牛(白银),,进入火元素强化摊位
ysbzs-local-3,10,5,node_choice,事件节点4,2,node_d10_tier3_shop,终局黄金商会,node_pool_d10_growth,shop,100,朱雀(黄金)、朱雀(黄金)、腾炎龙(黄金)、空涡龙(黄金)、黑月女王(黄金)、空涡龙(黄金),,进入 pT3 标签摊位
ysbzs-local-3,10,5,node_choice,事件节点4,3,node_d10_reward_tier3,终局黄金奖励,node_pool_d10_growth,reward,90,阿努比斯(黄金)、唤夜兽(黄金),,生成 3 个 pT3 奖励候选
ysbzs-local-3,10,6,fixed_battle,终局Boss战,1,enc_d10_final_boss,第十天终局Boss,,battle,100,,下午 5回合 41只：捣蛋猫(白银)、火绒狐(青铜)、皮皮鸡(青铜)、棉悠悠(青铜)、捣蛋猫(青铜)、皮皮鸡(青铜)、棉悠悠(青铜)、捣蛋猫(青铜)、皮皮鸡(青铜)、棉悠悠(青铜) 等41个,Day10 终局 Boss 压力
