seed,day,step,optionIndex,encounterId,encounterName,period,round,waveId,petId,name,element,quality,threat,pool,qualityWeights
ysbzs-local,3,6,1,enc_d03_evening_fixed,第三天晚上固定战,下午,5,wave_d03_afternoon,pal_004,翠叶鼠,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,3,6,1,enc_d03_evening_fixed,第三天晚上固定战,下午,5,wave_d03_afternoon,pal_001,棉悠悠,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,3,6,1,enc_d03_evening_fixed,第三天晚上固定战,下午,5,wave_d03_afternoon,pal_005,火绒狐,火,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,3,6,1,enc_d03_evening_fixed,第三天晚上固定战,下午,5,wave_d03_afternoon,pal_005,火绒狐,火,白银,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,4,3,1,enc_d04_midday_a,第四天中午遭遇A,上午,1,wave_d04_morning,pal_001,棉悠悠,风,青铜,124.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石0
ysbzs-local,4,3,1,enc_d04_midday_a,第四天中午遭遇A,上午,1,wave_d04_morning,pal_005,火绒狐,火,青铜,124.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石0
ysbzs-local,4,3,1,enc_d04_midday_a,第四天中午遭遇A,上午,2,wave_d04_morning,pal_002,捣蛋猫,风,青铜,189,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石1
ysbzs-local,4,3,1,enc_d04_midday_a,第四天中午遭遇A,上午,2,wave_d04_morning,pal_005,火绒狐,火,青铜,189,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石1
ysbzs-local,4,3,1,enc_d04_midday_a,第四天中午遭遇A,上午,2,wave_d04_morning,pal_003,皮皮鸡,风,青铜,189,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石1
ysbzs-local,4,3,1,enc_d04_midday_a,第四天中午遭遇A,上午,3,wave_d04_morning,pal_005,火绒狐,火,青铜,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local,4,3,1,enc_d04_midday_a,第四天中午遭遇A,上午,3,wave_d04_morning,pal_004,翠叶鼠,风,青铜,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local,4,3,1,enc_d04_midday_a,第四天中午遭遇A,上午,3,wave_d04_morning,pal_002,捣蛋猫,风,白银,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local,4,3,1,enc_d04_midday_a,第四天中午遭遇A,上午,3,wave_d04_morning,pal_001,棉悠悠,风,青铜,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local,4,3,1,enc_d04_midday_a,第四天中午遭遇A,上午,4,wave_d04_morning,pal_003,皮皮鸡,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local,4,3,1,enc_d04_midday_a,第四天中午遭遇A,上午,4,wave_d04_morning,pal_001,棉悠悠,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local,4,3,1,enc_d04_midday_a,第四天中午遭遇A,上午,4,wave_d04_morning,pal_004,翠叶鼠,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local,4,3,1,enc_d04_midday_a,第四天中午遭遇A,上午,4,wave_d04_morning,pal_005,火绒狐,火,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local,4,3,1,enc_d04_midday_a,第四天中午遭遇A,上午,4,wave_d04_morning,pal_002,捣蛋猫,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local,4,3,1,enc_d04_midday_a,第四天中午遭遇A,上午,5,wave_d04_morning,pal_001,棉悠悠,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,4,3,1,enc_d04_midday_a,第四天中午遭遇A,上午,5,wave_d04_morning,pal_005,火绒狐,火,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,4,3,1,enc_d04_midday_a,第四天中午遭遇A,上午,5,wave_d04_morning,pal_003,皮皮鸡,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,4,3,1,enc_d04_midday_a,第四天中午遭遇A,上午,5,wave_d04_morning,pal_004,翠叶鼠,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,4,3,1,enc_d04_midday_a,第四天中午遭遇A,上午,5,wave_d04_morning,pal_002,捣蛋猫,风,白银,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,4,3,1,enc_d04_midday_a,第四天中午遭遇A,上午,5,wave_d04_morning,pal_004,翠叶鼠,风,钻石,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,4,6,1,enc_d04_evening_fixed,第四天晚上固定战,下午,1,wave_d04_afternoon,pal_003,皮皮鸡,风,青铜,124.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石0
ysbzs-local,4,6,1,enc_d04_evening_fixed,第四天晚上固定战,下午,1,wave_d04_afternoon,pal_002,捣蛋猫,风,青铜,124.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石0
ysbzs-local,4,6,1,enc_d04_evening_fixed,第四天晚上固定战,下午,2,wave_d04_afternoon,pal_001,棉悠悠,风,青铜,189,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石1
ysbzs-local,4,6,1,enc_d04_evening_fixed,第四天晚上固定战,下午,2,wave_d04_afternoon,pal_003,皮皮鸡,风,白银,189,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石1
ysbzs-local,4,6,1,enc_d04_evening_fixed,第四天晚上固定战,下午,2,wave_d04_afternoon,pal_002,捣蛋猫,风,青铜,189,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石1
ysbzs-local,4,6,1,enc_d04_evening_fixed,第四天晚上固定战,下午,2,wave_d04_afternoon,pal_001,棉悠悠,风,青铜,189,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石1
ysbzs-local,4,6,1,enc_d04_evening_fixed,第四天晚上固定战,下午,2,wave_d04_afternoon,pal_003,皮皮鸡,风,白银,189,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石1
ysbzs-local,4,6,1,enc_d04_evening_fixed,第四天晚上固定战,下午,2,wave_d04_afternoon,pal_002,捣蛋猫,风,青铜,189,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石1
ysbzs-local,4,6,1,enc_d04_evening_fixed,第四天晚上固定战,下午,3,wave_d04_afternoon,pal_002,捣蛋猫,风,白银,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local,4,6,1,enc_d04_evening_fixed,第四天晚上固定战,下午,3,wave_d04_afternoon,pal_004,翠叶鼠,风,青铜,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local,4,6,1,enc_d04_evening_fixed,第四天晚上固定战,下午,3,wave_d04_afternoon,pal_003,皮皮鸡,风,青铜,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local,4,6,1,enc_d04_evening_fixed,第四天晚上固定战,下午,3,wave_d04_afternoon,pal_005,火绒狐,火,青铜,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local,4,6,1,enc_d04_evening_fixed,第四天晚上固定战,下午,4,wave_d04_afternoon,pal_001,棉悠悠,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local,4,6,1,enc_d04_evening_fixed,第四天晚上固定战,下午,4,wave_d04_afternoon,pal_003,皮皮鸡,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local,4,6,1,enc_d04_evening_fixed,第四天晚上固定战,下午,4,wave_d04_afternoon,pal_004,翠叶鼠,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local,4,6,1,enc_d04_evening_fixed,第四天晚上固定战,下午,4,wave_d04_afternoon,pal_002,捣蛋猫,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local,4,6,1,enc_d04_evening_fixed,第四天晚上固定战,下午,4,wave_d04_afternoon,pal_005,火绒狐,火,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local,4,6,1,enc_d04_evening_fixed,第四天晚上固定战,下午,5,wave_d04_afternoon,pal_005,火绒狐,火,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,4,6,1,enc_d04_evening_fixed,第四天晚上固定战,下午,5,wave_d04_afternoon,pal_004,翠叶鼠,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,4,6,1,enc_d04_evening_fixed,第四天晚上固定战,下午,5,wave_d04_afternoon,pal_001,棉悠悠,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,4,6,1,enc_d04_evening_fixed,第四天晚上固定战,下午,5,wave_d04_afternoon,pal_002,捣蛋猫,风,钻石,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,4,6,1,enc_d04_evening_fixed,第四天晚上固定战,下午,5,wave_d04_afternoon,pal_003,皮皮鸡,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,4,6,1,enc_d04_evening_fixed,第四天晚上固定战,下午,5,wave_d04_afternoon,pal_002,捣蛋猫,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,5,3,1,enc_d05_midday_a,第五天中午遭遇A,上午,1,wave_d05_morning,pal_005,火绒狐,火,青铜,124.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石0
ysbzs-local,5,3,1,enc_d05_midday_a,第五天中午遭遇A,上午,1,wave_d05_morning,pal_004,翠叶鼠,风,青铜,124.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石0
ysbzs-local,5,3,1,enc_d05_midday_a,第五天中午遭遇A,上午,2,wave_d05_morning,pal_003,皮皮鸡,风,青铜,189,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石1
ysbzs-local,5,3,1,enc_d05_midday_a,第五天中午遭遇A,上午,2,wave_d05_morning,pal_004,翠叶鼠,风,青铜,189,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石1
ysbzs-local,5,3,1,enc_d05_midday_a,第五天中午遭遇A,上午,2,wave_d05_morning,pal_005,火绒狐,火,青铜,189,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石1
ysbzs-local,5,3,1,enc_d05_midday_a,第五天中午遭遇A,上午,3,wave_d05_morning,pal_003,皮皮鸡,风,白银,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local,5,3,1,enc_d05_midday_a,第五天中午遭遇A,上午,3,wave_d05_morning,pal_001,棉悠悠,风,青铜,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local,5,3,1,enc_d05_midday_a,第五天中午遭遇A,上午,3,wave_d05_morning,pal_005,火绒狐,火,青铜,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local,5,3,1,enc_d05_midday_a,第五天中午遭遇A,上午,3,wave_d05_morning,pal_004,翠叶鼠,风,青铜,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local,5,3,1,enc_d05_midday_a,第五天中午遭遇A,上午,4,wave_d05_morning,pal_003,皮皮鸡,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local,5,3,1,enc_d05_midday_a,第五天中午遭遇A,上午,4,wave_d05_morning,pal_001,棉悠悠,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local,5,3,1,enc_d05_midday_a,第五天中午遭遇A,上午,4,wave_d05_morning,pal_002,捣蛋猫,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local,5,3,1,enc_d05_midday_a,第五天中午遭遇A,上午,4,wave_d05_morning,pal_005,火绒狐,火,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local,5,3,1,enc_d05_midday_a,第五天中午遭遇A,上午,4,wave_d05_morning,pal_004,翠叶鼠,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local,5,3,1,enc_d05_midday_a,第五天中午遭遇A,上午,4,wave_d05_morning,pal_003,皮皮鸡,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local,5,3,1,enc_d05_midday_a,第五天中午遭遇A,上午,4,wave_d05_morning,pal_001,棉悠悠,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local,5,3,1,enc_d05_midday_a,第五天中午遭遇A,上午,4,wave_d05_morning,pal_002,捣蛋猫,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local,5,3,1,enc_d05_midday_a,第五天中午遭遇A,上午,4,wave_d05_morning,pal_005,火绒狐,火,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local,5,3,1,enc_d05_midday_a,第五天中午遭遇A,上午,4,wave_d05_morning,pal_004,翠叶鼠,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local,5,3,1,enc_d05_midday_a,第五天中午遭遇A,上午,5,wave_d05_morning,pal_004,翠叶鼠,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,5,3,1,enc_d05_midday_a,第五天中午遭遇A,上午,5,wave_d05_morning,pal_001,棉悠悠,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,5,3,1,enc_d05_midday_a,第五天中午遭遇A,上午,5,wave_d05_morning,pal_003,皮皮鸡,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,5,3,1,enc_d05_midday_a,第五天中午遭遇A,上午,5,wave_d05_morning,pal_005,火绒狐,火,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,5,3,1,enc_d05_midday_a,第五天中午遭遇A,上午,5,wave_d05_morning,pal_002,捣蛋猫,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,5,3,1,enc_d05_midday_a,第五天中午遭遇A,上午,5,wave_d05_morning,pal_003,皮皮鸡,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,5,3,1,enc_d05_midday_a,第五天中午遭遇A,上午,5,wave_d05_morning,pal_004,翠叶鼠,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,5,3,1,enc_d05_midday_a,第五天中午遭遇A,上午,5,wave_d05_morning,pal_001,棉悠悠,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,5,3,1,enc_d05_midday_a,第五天中午遭遇A,上午,5,wave_d05_morning,pal_003,皮皮鸡,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,5,3,1,enc_d05_midday_a,第五天中午遭遇A,上午,5,wave_d05_morning,pal_005,火绒狐,火,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,5,3,1,enc_d05_midday_a,第五天中午遭遇A,上午,5,wave_d05_morning,pal_002,捣蛋猫,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,5,3,1,enc_d05_midday_a,第五天中午遭遇A,上午,5,wave_d05_morning,pal_003,皮皮鸡,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,5,6,1,enc_d05_evening_fixed,第五天晚上固定战,下午,1,wave_d05_afternoon,pal_004,翠叶鼠,风,青铜,124.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石0
ysbzs-local,5,6,1,enc_d05_evening_fixed,第五天晚上固定战,下午,1,wave_d05_afternoon,pal_002,捣蛋猫,风,青铜,124.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石0
ysbzs-local,5,6,1,enc_d05_evening_fixed,第五天晚上固定战,下午,2,wave_d05_afternoon,pal_001,棉悠悠,风,青铜,189,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石1
ysbzs-local,5,6,1,enc_d05_evening_fixed,第五天晚上固定战,下午,2,wave_d05_afternoon,pal_003,皮皮鸡,风,青铜,189,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石1
ysbzs-local,5,6,1,enc_d05_evening_fixed,第五天晚上固定战,下午,2,wave_d05_afternoon,pal_004,翠叶鼠,风,白银,189,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石1
ysbzs-local,5,6,1,enc_d05_evening_fixed,第五天晚上固定战,下午,3,wave_d05_afternoon,pal_003,皮皮鸡,风,青铜,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local,5,6,1,enc_d05_evening_fixed,第五天晚上固定战,下午,3,wave_d05_afternoon,pal_004,翠叶鼠,风,青铜,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local,5,6,1,enc_d05_evening_fixed,第五天晚上固定战,下午,3,wave_d05_afternoon,pal_005,火绒狐,火,青铜,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local,5,6,1,enc_d05_evening_fixed,第五天晚上固定战,下午,3,wave_d05_afternoon,pal_002,捣蛋猫,风,青铜,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local,5,6,1,enc_d05_evening_fixed,第五天晚上固定战,下午,4,wave_d05_afternoon,pal_002,捣蛋猫,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local,5,6,1,enc_d05_evening_fixed,第五天晚上固定战,下午,4,wave_d05_afternoon,pal_003,皮皮鸡,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local,5,6,1,enc_d05_evening_fixed,第五天晚上固定战,下午,4,wave_d05_afternoon,pal_001,棉悠悠,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local,5,6,1,enc_d05_evening_fixed,第五天晚上固定战,下午,4,wave_d05_afternoon,pal_004,翠叶鼠,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local,5,6,1,enc_d05_evening_fixed,第五天晚上固定战,下午,4,wave_d05_afternoon,pal_005,火绒狐,火,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local,5,6,1,enc_d05_evening_fixed,第五天晚上固定战,下午,5,wave_d05_afternoon,pal_005,火绒狐,火,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,5,6,1,enc_d05_evening_fixed,第五天晚上固定战,下午,5,wave_d05_afternoon,pal_002,捣蛋猫,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,5,6,1,enc_d05_evening_fixed,第五天晚上固定战,下午,5,wave_d05_afternoon,pal_004,翠叶鼠,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,5,6,1,enc_d05_evening_fixed,第五天晚上固定战,下午,5,wave_d05_afternoon,pal_003,皮皮鸡,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,5,6,1,enc_d05_evening_fixed,第五天晚上固定战,下午,5,wave_d05_afternoon,pal_001,棉悠悠,风,白银,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,5,6,1,enc_d05_evening_fixed,第五天晚上固定战,下午,5,wave_d05_afternoon,pal_002,捣蛋猫,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,5,6,1,enc_d05_evening_fixed,第五天晚上固定战,下午,5,wave_d05_afternoon,pal_005,火绒狐,火,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,5,6,1,enc_d05_evening_fixed,第五天晚上固定战,下午,5,wave_d05_afternoon,pal_002,捣蛋猫,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,5,6,1,enc_d05_evening_fixed,第五天晚上固定战,下午,5,wave_d05_afternoon,pal_004,翠叶鼠,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,5,6,1,enc_d05_evening_fixed,第五天晚上固定战,下午,5,wave_d05_afternoon,pal_003,皮皮鸡,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,5,6,1,enc_d05_evening_fixed,第五天晚上固定战,下午,5,wave_d05_afternoon,pal_001,棉悠悠,风,白银,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,5,6,1,enc_d05_evening_fixed,第五天晚上固定战,下午,5,wave_d05_afternoon,pal_002,捣蛋猫,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local,6,3,1,enc_d06_midday_a,第六天精英遭遇A,上午,1,wave_d06_morning,pal_004,翠叶鼠,风,青铜,124.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石0
ysbzs-local,6,3,1,enc_d06_midday_a,第六天精英遭遇A,上午,1,wave_d06_morning,pal_003,皮皮鸡,风,青铜,124.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石0
ysbzs-local,6,3,1,enc_d06_midday_a,第六天精英遭遇A,上午,1,wave_d06_morning,pal_004,翠叶鼠,风,青铜,124.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石0
ysbzs-local,6,3,1,enc_d06_midday_a,第六天精英遭遇A,上午,1,wave_d06_morning,pal_003,皮皮鸡,风,青铜,124.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石0
ysbzs-local,6,3,1,enc_d06_midday_a,第六天精英遭遇A,上午,2,wave_d06_morning,pal_005,火绒狐,火,青铜,189,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石1
ysbzs-local,6,3,1,enc_d06_midday_a,第六天精英遭遇A,上午,2,wave_d06_morning,pal_004,翠叶鼠,风,青铜,189,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石1
ysbzs-local,6,3,1,enc_d06_midday_a,第六天精英遭遇A,上午,2,wave_d06_morning,pal_001,棉悠悠,风,青铜,189,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石1
ysbzs-local,6,3,1,enc_d06_midday_a,第六天精英遭遇A,上午,3,wave_d06_morning,pal_003,皮皮鸡,风,青铜,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
